ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School_Year,Term,Status
2985368,8/29/2022,1/24/2023,1.5,ART,Geometry,22-23,S1,
1172694,9/14/2022,1/24/2023,0.5,SS,Economics,22-23,S1,
9488192,2/2/2022,6/28/2022,1.5,MTH,Chemistry,21-22,S2,
4345208,9/22/2022,1/24/2023,0.5,ELA,English Literature,22-23,S1,
6179795,8/26/2024,1/16/2025,0.5,SS,Music,24-25,S1,
6093547,1/24/2023,6/10/2023,1.5,ART,Algebra,22-23,S2,
5218390,1/24/2023,6/10/2023,0.5,PE,Biology,22-23,S2,
2244537,5/17/2021,6/25/2021,1,OTHER,Biology,20-21,S2,
3961647,9/8/2021,2/2/2022,1.5,ELA,Chemistry,21-22,S1,
9824795,11/4/2024,6/11/2025,1,ART,Spanish,24-25,YR,DROPPED
6901882,9/8/2021,2/2/2022,1,ART,Biology,21-22,S1,
2881465,9/22/2022,1/24/2023,1.5,SS,Spanish,22-23,S1,DROPPED
7766569,7/12/2021,8/6/2021,1,SS,Economics,20-21,YR,
5016065,11/4/2024,6/11/2025,1.5,ELA,Spanish,24-25,YR,
7254295,9/20/2021,2/2/2022,1,PE,Music,21-22,S1,
4271347,8/29/2022,1/24/2023,0.5,SCI,History,22-23,S1,DROPPED
6343397,9/27/2022,1/24/2023,1,MTH,Computer Science,22-23,S1,
8770999,9/7/2021,2/2/2022,1,ELA,History,21-22,S1,
2321828,11/29/2023,1/22/2024,0.5,OTHER,Biology,23-24,S1,DROPPED
8705822,9/16/2024,1/16/2025,0.5,MTH,French,24-25,S1,DROPPED
6308546,6/24/2024,7/27/2024,0.5,SS,Art,23-24,YR,DROPPED
1939319,1/22/2024,6/8/2024,0.5,SCI,Algebra,23-24,S2,DROPPED
9921272,11/4/2024,1/16/2025,1.5,SS,English Literature,24-25,S1,DROPPED
3437541,8/28/2023,1/22/2024,0.5,OTHER,Music,23-24,S1,DROPPED
2087706,11/4/2024,6/11/2025,1,MTH,Algebra,24-25,YR,DROPPED
5097828,1/22/2024,6/8/2024,1,ART,Physics,23-24,S2,
3625554,9/8/2020,2/3/2021,1.5,ELA,English Literature,20-21,S1,
3460913,11/4/2024,6/11/2025,1.5,OTHER,Computer Science,24-25,YR,DROPPED
5213896,11/4/2024,1/16/2025,1,SS,Geometry,24-25,S1,
8556173,5/17/2021,6/25/2021,1.5,OTHER,Economics,20-21,S2,DROPPED
3129786,9/24/2024,1/16/2025,1.5,OTHER,Biology,24-25,S1,DROPPED
5020925,9/8/2020,2/3/2021,0.5,SS,Chemistry,20-21,S1,DROPPED
7435511,9/14/2022,1/24/2023,0.5,PE,Physics,22-23,S1,
5818619,1/22/2024,6/8/2024,1,ART,Biology,23-24,S2,DROPPED
1160834,9/27/2022,1/24/2023,0.5,OTHER,Music,22-23,S1,
3199886,9/27/2022,1/24/2023,0.5,ELA,History,22-23,S1,
9849473,11/4/2024,1/16/2025,0.5,SS,PE,24-25,S1,
3292256,11/29/2023,1/22/2024,1.5,MTH,Art,23-24,S1,
2932107,9/14/2022,1/24/2023,1,OTHER,History,22-23,S1,
9781416,10/6/2022,1/24/2023,1,SS,French,22-23,S1,DROPPED
2858602,10/6/2022,1/24/2023,1,MTH,Art,22-23,S1,
6412380,9/14/2022,1/24/2023,0.5,SS,Spanish,22-23,S1,
8061843,5/17/2021,6/25/2021,1,MTH,Algebra,20-21,S2,
2734224,9/11/2024,1/16/2025,0.5,OTHER,Spanish,24-25,S1,DROPPED
7614772,9/16/2024,1/16/2025,1.5,ELA,Physics,24-25,S1,DROPPED
7651494,10/31/2023,1/22/2024,0.5,SCI,Spanish,23-24,S1,
6120293,9/7/2021,2/2/2022,0.5,OTHER,Computer Science,21-22,S1,DROPPED
4949280,5/17/2021,6/25/2021,1.5,PE,History,20-21,S2,
7723621,2/2/2022,6/28/2022,0.5,MTH,Chemistry,21-22,S2,
7084331,8/26/2024,6/11/2025,1,OTHER,Physics,24-25,YR,DROPPED
7546893,9/30/2024,6/11/2025,1.5,SS,French,24-25,YR,DROPPED
9298689,9/14/2022,1/24/2023,0.5,SCI,Economics,22-23,S1,
9211499,9/27/2022,1/24/2023,0.5,MTH,Physics,22-23,S1,DROPPED
6333761,9/11/2024,1/16/2025,0.5,MTH,Physics,24-25,S1,
9255075,9/16/2024,1/16/2025,1,ELA,Algebra,24-25,S1,
4816336,11/29/2023,1/22/2024,0.5,SCI,Geometry,23-24,S1,DROPPED
4569940,7/12/2021,8/6/2021,0.5,MTH,Art,20-21,YR,DROPPED
3255650,1/16/2025,6/11/2025,1.5,OTHER,Computer Science,24-25,S2,
3090667,9/27/2022,1/24/2023,1.5,SS,Computer Science,22-23,S1,DROPPED
8947252,6/20/2023,7/14/2023,1.5,ART,Spanish,22-23,YR,DROPPED
7615325,1/24/2023,6/10/2023,1,PE,Spanish,22-23,S2,
4789804,9/20/2021,2/2/2022,1.5,MTH,French,21-22,S1,DROPPED
7665402,9/8/2020,2/3/2021,1.5,MTH,Geometry,20-21,S1,DROPPED
5413924,7/12/2021,8/6/2021,1.5,SCI,French,20-21,YR,
8814408,11/4/2024,1/16/2025,1,ART,Spanish,24-25,S1,
6855813,11/29/2023,1/22/2024,0.5,ART,Physics,23-24,S1,
5685654,9/11/2024,1/16/2025,0.5,OTHER,Physics,24-25,S1,DROPPED
8739597,9/8/2021,2/2/2022,1,MTH,Geometry,21-22,S1,DROPPED
8027730,1/22/2024,6/8/2024,0.5,PE,Computer Science,23-24,S2,DROPPED
5807271,6/24/2024,7/27/2024,0.5,SS,Spanish,23-24,YR,DROPPED
1767080,9/8/2021,2/2/2022,1,PE,Biology,21-22,S1,
6771698,9/24/2024,1/16/2025,1,ART,Music,24-25,S1,
7091301,8/29/2022,1/24/2023,1,SCI,Physics,22-23,S1,DROPPED
5174256,11/4/2024,6/11/2025,0.5,PE,Music,24-25,YR,
9934202,1/24/2023,6/10/2023,1.5,OTHER,Physics,22-23,S2,DROPPED
6393082,6/24/2024,7/27/2024,0.5,ART,PE,23-24,YR,DROPPED
2253972,11/4/2024,6/11/2025,1.5,ELA,Algebra,24-25,YR,DROPPED
6998000,10/6/2022,1/24/2023,0.5,ELA,Biology,22-23,S1,
7041108,9/30/2024,6/11/2025,1.5,SS,Chemistry,24-25,YR,
2986496,8/26/2024,6/11/2025,1,MTH,Geometry,24-25,YR,DROPPED
8771390,1/16/2025,6/11/2025,0.5,SS,Spanish,24-25,S2,DROPPED
5574386,2/2/2022,6/28/2022,1,MTH,Physics,21-22,S2,
6009323,9/16/2024,1/16/2025,1,MTH,Biology,24-25,S1,DROPPED
2534820,9/8/2021,2/2/2022,1,ELA,Biology,21-22,S1,
6387085,8/26/2024,1/16/2025,1,PE,French,24-25,S1,
3796198,6/24/2024,7/27/2024,1.5,ELA,Biology,23-24,YR,DROPPED
2296880,9/22/2022,1/24/2023,1.5,MTH,PE,22-23,S1,
6910732,8/28/2023,1/22/2024,0.5,OTHER,History,23-24,S1,DROPPED
3082667,9/20/2021,2/2/2022,1.5,ELA,Chemistry,21-22,S1,DROPPED
4105065,5/17/2021,6/25/2021,1,ELA,Chemistry,20-21,S2,
9232551,9/22/2022,1/24/2023,1.5,OTHER,History,22-23,S1,DROPPED
9696551,11/29/2023,1/22/2024,1.5,PE,Economics,23-24,S1,DROPPED
1446130,2/3/2021,6/25/2021,0.5,ELA,PE,20-21,S2,
8424757,2/6/2024,6/8/2024,1.5,PE,English Literature,23-24,S2,DROPPED
2411709,9/6/2024,1/16/2025,1,ART,Geometry,24-25,S1,
1984193,9/11/2024,1/16/2025,0.5,OTHER,Spanish,24-25,S1,
8731706,9/30/2024,6/11/2025,0.5,ELA,French,24-25,YR,DROPPED
1884137,9/8/2021,2/2/2022,1,MTH,Algebra,21-22,S1,
6845038,1/16/2025,6/11/2025,1,PE,Spanish,24-25,S2,DROPPED
3906984,5/17/2021,6/25/2021,0.5,SS,PE,20-21,S2,
4303088,10/6/2022,1/24/2023,0.5,PE,Algebra,22-23,S1,
7970052,9/16/2024,1/16/2025,1,SCI,Chemistry,24-25,S1,
4257109,1/16/2025,6/11/2025,0.5,ART,Algebra,24-25,S2,DROPPED
1937780,7/12/2021,8/6/2021,1,MTH,Physics,20-21,YR,DROPPED
4803386,1/24/2023,6/10/2023,1,PE,Physics,22-23,S2,
8471505,9/22/2022,1/24/2023,0.5,OTHER,Physics,22-23,S1,DROPPED
8146611,11/29/2023,1/22/2024,1,ELA,Physics,23-24,S1,
3611020,1/16/2025,6/11/2025,1,SS,English Literature,24-25,S2,
5472446,1/22/2024,6/8/2024,1,SCI,Music,23-24,S2,
3439884,9/20/2021,2/2/2022,1,ELA,Algebra,21-22,S1,DROPPED
3822897,9/20/2021,2/2/2022,1,PE,Art,21-22,S1,
6825932,6/20/2023,7/14/2023,1,SCI,Music,22-23,YR,
7588904,9/22/2022,1/24/2023,1,PE,Spanish,22-23,S1,
1979070,9/16/2024,1/16/2025,1,OTHER,PE,24-25,S1,DROPPED
5006219,9/28/2020,2/3/2021,1.5,SS,English Literature,20-21,S1,
6814568,9/22/2022,1/24/2023,1.5,ART,PE,22-23,S1,DROPPED
8727958,9/6/2024,1/16/2025,1,MTH,Art,24-25,S1,
2306363,9/14/2022,1/24/2023,0.5,ELA,Art,22-23,S1,
3689382,9/8/2021,2/2/2022,1,ELA,History,21-22,S1,
2618781,10/6/2022,1/24/2023,0.5,ART,Computer Science,22-23,S1,
5202746,8/28/2023,1/22/2024,1,MTH,Algebra,23-24,S1,
8551549,10/31/2023,1/22/2024,1,ART,PE,23-24,S1,
3269486,6/20/2023,7/14/2023,1.5,ART,Music,22-23,YR,
7053967,2/3/2021,6/25/2021,0.5,OTHER,Computer Science,20-21,S2,
6611018,2/2/2022,6/28/2022,1.5,SS,Computer Science,21-22,S2,
4008890,9/24/2024,1/16/2025,1,SCI,PE,24-25,S1,DROPPED
5420299,9/22/2022,1/24/2023,0.5,ART,Spanish,22-23,S1,DROPPED
2081386,10/31/2023,1/22/2024,0.5,MTH,Computer Science,23-24,S1,DROPPED
5157397,9/14/2022,1/24/2023,1,MTH,Spanish,22-23,S1,
2697670,6/24/2024,7/27/2024,0.5,ELA,Economics,23-24,YR,DROPPED
4943225,9/16/2024,1/16/2025,0.5,ELA,History,24-25,S1,DROPPED
9422349,9/27/2022,1/24/2023,1.5,ELA,Economics,22-23,S1,
3189807,2/2/2022,6/28/2022,1,OTHER,History,21-22,S2,DROPPED
8201868,6/24/2024,7/27/2024,1.5,PE,PE,23-24,YR,DROPPED
2366746,9/24/2024,1/16/2025,1.5,MTH,Biology,24-25,S1,
9962014,9/8/2021,2/2/2022,0.5,PE,Spanish,21-22,S1,DROPPED
2060143,11/4/2024,6/11/2025,1.5,OTHER,Spanish,24-25,YR,
6140710,9/22/2022,1/24/2023,0.5,ELA,PE,22-23,S1,
6316188,9/30/2024,6/11/2025,1.5,ART,Computer Science,24-25,YR,
8791438,5/17/2021,6/25/2021,0.5,ART,Physics,20-21,S2,
8011418,10/6/2022,1/24/2023,1,PE,Chemistry,22-23,S1,DROPPED
6047325,11/4/2024,1/16/2025,0.5,PE,Physics,24-25,S1,
9815894,9/7/2021,2/2/2022,1.5,ART,PE,21-22,S1,DROPPED
2575597,2/3/2021,6/25/2021,1,SS,Physics,20-21,S2,DROPPED
7605787,11/4/2024,6/11/2025,1.5,OTHER,Biology,24-25,YR,DROPPED
8958891,2/6/2024,6/8/2024,0.5,PE,Art,23-24,S2,
5651663,11/4/2024,6/11/2025,1.5,SS,Chemistry,24-25,YR,DROPPED
9557817,9/30/2024,6/11/2025,0.5,MTH,Art,24-25,YR,DROPPED
3949744,9/6/2024,1/16/2025,0.5,MTH,Physics,24-25,S1,
3225548,9/6/2024,1/16/2025,0.5,PE,Computer Science,24-25,S1,
1489814,5/17/2021,6/25/2021,1,MTH,Music,20-21,S2,
5335545,6/20/2023,7/14/2023,1.5,PE,English Literature,22-23,YR,
3389821,6/24/2024,7/27/2024,1,OTHER,PE,23-24,YR,
4231210,8/28/2023,1/22/2024,1,MTH,PE,23-24,S1,
8232429,6/20/2023,7/14/2023,0.5,ART,Economics,22-23,YR,
9072568,8/26/2024,6/11/2025,0.5,OTHER,English Literature,24-25,YR,
1612736,9/6/2024,1/16/2025,0.5,SCI,Algebra,24-25,S1,DROPPED
9146013,11/29/2023,1/22/2024,1,ART,Art,23-24,S1,
6197838,9/6/2024,1/16/2025,1,PE,English Literature,24-25,S1,DROPPED
5269768,9/14/2022,1/24/2023,1,SS,Spanish,22-23,S1,
8589037,9/27/2022,1/24/2023,1.5,PE,Economics,22-23,S1,DROPPED
2060072,1/22/2024,6/8/2024,0.5,PE,Computer Science,23-24,S2,DROPPED
3602398,8/26/2024,6/11/2025,1.5,OTHER,Spanish,24-25,YR,
9125981,1/24/2023,6/10/2023,1,ART,Physics,22-23,S2,
3106502,8/26/2024,1/16/2025,1.5,ART,Economics,24-25,S1,DROPPED
7553836,9/27/2022,1/24/2023,0.5,ART,Physics,22-23,S1,DROPPED
6376557,1/22/2024,6/8/2024,1,ART,History,23-24,S2,
7842228,7/12/2021,8/6/2021,1,MTH,PE,20-21,YR,DROPPED
7639028,9/8/2021,2/2/2022,1.5,ELA,Physics,21-22,S1,DROPPED
4011653,9/24/2024,1/16/2025,1,OTHER,PE,24-25,S1,DROPPED
7100729,6/24/2024,7/27/2024,1,ART,PE,23-24,YR,DROPPED
3022806,9/7/2021,2/2/2022,1,SCI,PE,21-22,S1,DROPPED
6925095,10/31/2023,1/22/2024,0.5,ART,Physics,23-24,S1,DROPPED
7371255,8/26/2024,6/11/2025,1.5,ART,Geometry,24-25,YR,DROPPED
7451656,9/28/2020,2/3/2021,1,MTH,Spanish,20-21,S1,DROPPED
5187796,10/31/2023,1/22/2024,0.5,ELA,Economics,23-24,S1,
6359683,11/4/2024,1/16/2025,0.5,OTHER,Geometry,24-25,S1,DROPPED
5299807,9/8/2020,2/3/2021,0.5,MTH,English Literature,20-21,S1,
4713044,2/3/2021,6/25/2021,0.5,MTH,Economics,20-21,S2,
8597221,8/26/2024,1/16/2025,1.5,MTH,Physics,24-25,S1,
1131950,11/4/2024,1/16/2025,0.5,PE,History,24-25,S1,
8266639,9/11/2024,1/16/2025,1.5,SS,Spanish,24-25,S1,
2038243,9/20/2021,2/2/2022,1,ART,Art,21-22,S1,
8816170,9/24/2024,1/16/2025,0.5,SCI,PE,24-25,S1,DROPPED
1663038,11/4/2024,6/11/2025,1,PE,Economics,24-25,YR,
6031265,9/16/2024,1/16/2025,0.5,SCI,PE,24-25,S1,
9120684,1/22/2024,6/8/2024,1,PE,Spanish,23-24,S2,DROPPED
1590521,9/20/2021,2/2/2022,0.5,SCI,Algebra,21-22,S1,
2096115,8/26/2024,6/11/2025,1.5,ART,Algebra,24-25,YR,DROPPED
7607200,1/24/2023,6/10/2023,0.5,SCI,Computer Science,22-23,S2,
2507428,9/20/2021,2/2/2022,1.5,ELA,English Literature,21-22,S1,
2247646,11/4/2024,1/16/2025,0.5,MTH,French,24-25,S1,
6293229,9/24/2024,1/16/2025,1.5,OTHER,History,24-25,S1,DROPPED
1420938,1/24/2023,6/10/2023,1,ART,Geometry,22-23,S2,DROPPED
8813608,9/22/2022,1/24/2023,1.5,ART,Geometry,22-23,S1,
6586580,9/30/2024,6/11/2025,0.5,SS,Computer Science,24-25,YR,DROPPED
8673318,2/2/2022,6/28/2022,0.5,SCI,Algebra,21-22,S2,DROPPED
7016569,9/30/2024,6/11/2025,1,SS,Music,24-25,YR,
1710314,9/30/2024,6/11/2025,1,ELA,Algebra,24-25,YR,
6615710,7/12/2021,8/6/2021,0.5,SS,PE,20-21,YR,DROPPED
3634158,6/24/2024,7/27/2024,0.5,MTH,French,23-24,YR,
6191028,6/20/2023,7/14/2023,0.5,ELA,Biology,22-23,YR,DROPPED
8540687,9/22/2022,1/24/2023,1.5,OTHER,Spanish,22-23,S1,
7794286,11/29/2023,1/22/2024,1,MTH,English Literature,23-24,S1,
4672669,8/26/2024,6/11/2025,1,MTH,Spanish,24-25,YR,DROPPED
5871984,9/28/2020,2/3/2021,1.5,ELA,Economics,20-21,S1,
9515635,11/4/2024,1/16/2025,1,ART,Geometry,24-25,S1,
6289687,9/30/2024,6/11/2025,0.5,MTH,PE,24-25,YR,
8435345,9/14/2022,1/24/2023,0.5,ELA,Economics,22-23,S1,
7897999,5/17/2021,6/25/2021,1,MTH,Biology,20-21,S2,DROPPED
2074271,9/14/2022,1/24/2023,1.5,PE,Chemistry,22-23,S1,DROPPED
5811812,9/22/2022,1/24/2023,1,ART,Physics,22-23,S1,DROPPED
6185771,1/16/2025,6/11/2025,1,ART,Geometry,24-25,S2,DROPPED
5095816,9/7/2021,2/2/2022,0.5,PE,Economics,21-22,S1,
7419225,1/24/2023,6/10/2023,0.5,MTH,PE,22-23,S2,DROPPED
4575400,9/24/2024,1/16/2025,0.5,PE,PE,24-25,S1,
6171562,6/24/2024,7/27/2024,1,OTHER,Spanish,23-24,YR,DROPPED
4184397,10/6/2022,1/24/2023,1.5,SCI,Music,22-23,S1,
1612258,9/11/2024,1/16/2025,0.5,ART,PE,24-25,S1,
9587585,11/29/2023,1/22/2024,0.5,SS,Geometry,23-24,S1,DROPPED
8225048,8/28/2023,1/22/2024,1,ART,Computer Science,23-24,S1,DROPPED
6533196,9/7/2021,2/2/2022,0.5,OTHER,Spanish,21-22,S1,DROPPED
8555317,9/8/2020,2/3/2021,0.5,ELA,Art,20-21,S1,DROPPED
1378080,1/22/2024,6/8/2024,0.5,SS,Biology,23-24,S2,
3597614,2/6/2024,6/8/2024,0.5,PE,Biology,23-24,S2,DROPPED
8137607,10/31/2023,1/22/2024,0.5,SS,Geometry,23-24,S1,DROPPED
8316272,11/4/2024,6/11/2025,1,ART,Algebra,24-25,YR,
6896694,7/12/2021,8/6/2021,1.5,ART,Spanish,20-21,YR,
7533557,8/28/2023,1/22/2024,1,PE,French,23-24,S1,DROPPED
5793266,2/3/2021,6/25/2021,1,ART,French,20-21,S2,DROPPED
8857844,9/6/2024,1/16/2025,1.5,SS,PE,24-25,S1,
6512961,9/28/2020,2/3/2021,1.5,SCI,Spanish,20-21,S1,DROPPED
2172256,1/16/2025,6/11/2025,1.5,PE,Geometry,24-25,S2,DROPPED
6565908,8/29/2022,1/24/2023,1,ART,Music,22-23,S1,DROPPED
7958333,1/24/2023,6/10/2023,1.5,OTHER,Chemistry,22-23,S2,DROPPED
8069600,9/7/2021,2/2/2022,0.5,SCI,History,21-22,S1,DROPPED
6402525,2/2/2022,6/28/2022,0.5,MTH,History,21-22,S2,
3020127,1/22/2024,6/8/2024,1,ELA,History,23-24,S2,DROPPED
4045568,9/30/2024,6/11/2025,0.5,ELA,Economics,24-25,YR,DROPPED
1488600,9/20/2021,2/2/2022,1.5,SS,French,21-22,S1,
4538720,9/16/2024,1/16/2025,1,OTHER,Music,24-25,S1,
3381600,9/28/2020,2/3/2021,0.5,SS,English Literature,20-21,S1,
9822127,9/11/2024,1/16/2025,1,ART,Economics,24-25,S1,DROPPED
9932371,10/6/2022,1/24/2023,0.5,SCI,Economics,22-23,S1,
2751697,2/6/2024,6/8/2024,1.5,ART,Biology,23-24,S2,DROPPED
7864199,9/11/2024,1/16/2025,1.5,SS,Algebra,24-25,S1,
9359529,11/4/2024,6/11/2025,1,PE,Physics,24-25,YR,DROPPED
9581980,5/17/2021,6/25/2021,1.5,OTHER,Computer Science,20-21,S2,DROPPED
4395754,9/8/2020,2/3/2021,1.5,SS,PE,20-21,S1,DROPPED
6990001,11/4/2024,1/16/2025,1,ART,PE,24-25,S1,DROPPED
4091250,9/27/2022,1/24/2023,0.5,SS,PE,22-23,S1,
2963197,5/17/2021,6/25/2021,1,PE,Spanish,20-21,S2,
1545322,9/16/2024,1/16/2025,1,SCI,Spanish,24-25,S1,DROPPED
6635431,11/4/2024,6/11/2025,1.5,OTHER,Physics,24-25,YR,
5962943,2/3/2021,6/25/2021,0.5,ART,English Literature,20-21,S2,
5971839,11/29/2023,1/22/2024,0.5,PE,Spanish,23-24,S1,DROPPED
3069731,11/29/2023,1/22/2024,1.5,SS,French,23-24,S1,
8794292,11/29/2023,1/22/2024,1.5,ELA,Algebra,23-24,S1,
8993880,9/30/2024,6/11/2025,1,MTH,Physics,24-25,YR,DROPPED
8303661,9/20/2021,2/2/2022,1,PE,Algebra,21-22,S1,
9757686,11/29/2023,1/22/2024,1,SS,Art,23-24,S1,DROPPED
6609424,6/24/2024,7/27/2024,0.5,SCI,PE,23-24,YR,DROPPED
2241300,9/8/2021,2/2/2022,0.5,ELA,Economics,21-22,S1,
5964918,7/12/2021,8/6/2021,0.5,OTHER,Physics,20-21,YR,DROPPED
1055071,9/30/2024,6/11/2025,1,PE,Spanish,24-25,YR,DROPPED
1768571,9/11/2024,1/16/2025,1.5,ART,Chemistry,24-25,S1,DROPPED
2031458,1/16/2025,6/11/2025,1,PE,Spanish,24-25,S2,
7916448,9/20/2021,2/2/2022,0.5,SS,Computer Science,21-22,S1,
5808225,8/28/2023,1/22/2024,1,MTH,Algebra,23-24,S1,DROPPED
4438196,11/29/2023,1/22/2024,1.5,SS,Art,23-24,S1,
7499834,1/24/2023,6/10/2023,1,PE,Biology,22-23,S2,DROPPED
9831858,8/29/2022,1/24/2023,1,PE,French,22-23,S1,DROPPED
6253291,2/6/2024,6/8/2024,1.5,OTHER,Art,23-24,S2,DROPPED
1232383,5/17/2021,6/25/2021,0.5,MTH,Physics,20-21,S2,DROPPED
3064219,11/29/2023,1/22/2024,1,SS,PE,23-24,S1,
4457602,9/16/2024,1/16/2025,0.5,OTHER,English Literature,24-25,S1,
9290407,9/8/2020,2/3/2021,1,ELA,English Literature,20-21,S1,DROPPED
9488464,9/28/2020,2/3/2021,1,PE,History,20-21,S1,DROPPED
5154060,10/6/2022,1/24/2023,0.5,SCI,Algebra,22-23,S1,DROPPED
8804741,9/14/2022,1/24/2023,1.5,MTH,Art,22-23,S1,DROPPED
6050771,1/16/2025,6/11/2025,0.5,PE,English Literature,24-25,S2,DROPPED
4129137,5/17/2021,6/25/2021,1.5,PE,French,20-21,S2,
6939633,7/12/2021,8/6/2021,1.5,ART,Music,20-21,YR,DROPPED
4108234,9/24/2024,1/16/2025,1,SCI,Spanish,24-25,S1,
8876515,8/26/2024,1/16/2025,1.5,PE,Physics,24-25,S1,
4180763,8/26/2024,6/11/2025,1.5,SCI,Geometry,24-25,YR,
2149008,9/22/2022,1/24/2023,1.5,PE,PE,22-23,S1,DROPPED
3562318,11/29/2023,1/22/2024,1,MTH,Physics,23-24,S1,DROPPED
4000011,2/6/2024,6/8/2024,0.5,SCI,PE,23-24,S2,
7136983,9/27/2022,1/24/2023,1.5,SCI,Geometry,22-23,S1,DROPPED
2505517,2/6/2024,6/8/2024,1,OTHER,Spanish,23-24,S2,DROPPED
8649113,9/6/2024,1/16/2025,1.5,PE,French,24-25,S1,DROPPED
7126648,9/16/2024,1/16/2025,0.5,ART,Economics,24-25,S1,
8127525,9/28/2020,2/3/2021,0.5,OTHER,Economics,20-21,S1,
1410703,10/6/2022,1/24/2023,1,ELA,Physics,22-23,S1,
6303702,9/20/2021,2/2/2022,0.5,MTH,Chemistry,21-22,S1,
6457089,9/8/2021,2/2/2022,0.5,SCI,Chemistry,21-22,S1,
1508092,7/12/2021,8/6/2021,1,ELA,Chemistry,20-21,YR,DROPPED
8628203,11/4/2024,1/16/2025,1.5,SCI,Geometry,24-25,S1,DROPPED
9660665,9/7/2021,2/2/2022,1.5,MTH,Economics,21-22,S1,
3393333,9/30/2024,6/11/2025,0.5,OTHER,English Literature,24-25,YR,DROPPED
8903637,9/16/2024,1/16/2025,1.5,PE,Geometry,24-25,S1,DROPPED
5205637,2/2/2022,6/28/2022,0.5,SS,Economics,21-22,S2,
7699543,1/16/2025,6/11/2025,1,ELA,Art,24-25,S2,
4096503,2/6/2024,6/8/2024,0.5,SCI,Art,23-24,S2,
4940060,11/4/2024,1/16/2025,1,ART,Art,24-25,S1,DROPPED
6909617,9/14/2022,1/24/2023,0.5,SCI,Geometry,22-23,S1,
2511933,10/6/2022,1/24/2023,1,ELA,Physics,22-23,S1,DROPPED
9312985,9/22/2022,1/24/2023,0.5,PE,Art,22-23,S1,DROPPED
5565835,2/2/2022,6/28/2022,0.5,OTHER,Economics,21-22,S2,
4254161,10/31/2023,1/22/2024,1.5,ART,PE,23-24,S1,
9001116,9/24/2024,1/16/2025,1,MTH,Economics,24-25,S1,DROPPED
3775800,9/8/2021,2/2/2022,1.5,ELA,Art,21-22,S1,
7121643,6/24/2024,7/27/2024,1,OTHER,Music,23-24,YR,
5033404,5/17/2021,6/25/2021,0.5,PE,History,20-21,S2,DROPPED
3689139,10/31/2023,1/22/2024,1,PE,PE,23-24,S1,DROPPED
8167358,11/29/2023,1/22/2024,1,OTHER,Biology,23-24,S1,DROPPED
1557001,1/24/2023,6/10/2023,0.5,SS,Algebra,22-23,S2,
5208923,9/8/2020,2/3/2021,0.5,SCI,Algebra,20-21,S1,DROPPED
8000680,1/16/2025,6/11/2025,1,ART,Biology,24-25,S2,
8373547,10/6/2022,1/24/2023,0.5,OTHER,French,22-23,S1,DROPPED
2950263,9/8/2021,2/2/2022,1,SCI,English Literature,21-22,S1,DROPPED
8800161,9/6/2024,1/16/2025,0.5,SCI,Art,24-25,S1,
3711587,9/8/2021,2/2/2022,1,ELA,Music,21-22,S1,DROPPED
1683837,6/24/2024,7/27/2024,1,ELA,Chemistry,23-24,YR,DROPPED
5603241,11/4/2024,1/16/2025,1,ART,Spanish,24-25,S1,DROPPED
3730338,8/26/2024,1/16/2025,1,PE,Chemistry,24-25,S1,
3373249,11/4/2024,1/16/2025,1.5,SCI,Spanish,24-25,S1,DROPPED
6449588,9/8/2021,2/2/2022,1.5,PE,Spanish,21-22,S1,
6188908,9/22/2022,1/24/2023,1.5,SS,History,22-23,S1,
5816104,9/6/2024,1/16/2025,1,ELA,Physics,24-25,S1,
3283843,9/14/2022,1/24/2023,1,PE,Biology,22-23,S1,DROPPED
8253974,8/29/2022,1/24/2023,1,SCI,Music,22-23,S1,DROPPED
5550746,2/3/2021,6/25/2021,1.5,PE,Music,20-21,S2,DROPPED
9483384,9/8/2021,2/2/2022,0.5,ELA,Biology,21-22,S1,
4221312,2/2/2022,6/28/2022,1.5,ELA,Chemistry,21-22,S2,DROPPED
1869857,8/28/2023,1/22/2024,1.5,SCI,Computer Science,23-24,S1,
3908880,1/16/2025,6/11/2025,0.5,ART,Spanish,24-25,S2,
9057318,9/30/2024,6/11/2025,0.5,OTHER,Physics,24-25,YR,DROPPED
2296177,10/6/2022,1/24/2023,1.5,SCI,Art,22-23,S1,DROPPED
6104757,8/26/2024,6/11/2025,0.5,SCI,Algebra,24-25,YR,
9152790,9/14/2022,1/24/2023,0.5,MTH,Music,22-23,S1,
4016951,1/16/2025,6/11/2025,1,ELA,Algebra,24-25,S2,
9309095,9/30/2024,6/11/2025,1.5,ELA,Economics,24-25,YR,DROPPED
3827187,2/3/2021,6/25/2021,1.5,ART,French,20-21,S2,DROPPED
7695313,5/17/2021,6/25/2021,1,ART,Economics,20-21,S2,DROPPED
3347857,10/6/2022,1/24/2023,0.5,PE,Spanish,22-23,S1,DROPPED
8650179,11/29/2023,1/22/2024,1.5,ELA,PE,23-24,S1,DROPPED
9230457,8/28/2023,1/22/2024,1,MTH,Music,23-24,S1,
2872268,5/17/2021,6/25/2021,1,PE,Music,20-21,S2,DROPPED
9252317,9/20/2021,2/2/2022,0.5,MTH,Chemistry,21-22,S1,DROPPED
1134279,1/22/2024,6/8/2024,0.5,MTH,Spanish,23-24,S2,
9710306,9/30/2024,6/11/2025,1.5,ELA,History,24-25,YR,
