Student_ID,ID,Class_ID,Letter_Grade,Grade_Level,Credit_Type,Credit_Awarded,Credit_Potential
274348,42388346.51,9846504,D,12,OTHER,0,1
274348,42392000.61,9500493,A,12,PE,0,0.5
274348,42395654.72,7529894,A,12,PE,1,1.5
128417,42399308.82,3014491,B,10,SCI,0,1.5
128417,42402962.93,4337036,F,10,ART,1,1
128417,42406617.03,1728017,D,10,PE,0.5,0.5
128417,42410271.14,1526673,F,10,SCI,1.5,1.5
128417,42413925.24,2702581,D,10,ELA,1,1.5
128417,42417579.35,7372960,D,10,OTHER,0,0.5
128417,42421233.45,2535567,F,10,ELA,0,0.5
128417,42424887.56,4252041,D,10,MTH,0.5,0.5
699615,42428541.66,9526612,B,12,PE,0,1
699615,42432195.76,4997598,B,12,SCI,1,1.5
699615,42435849.87,7906354,C,12,ELA,1,1.5
699615,42439503.97,7085317,B,12,OTHER,0.5,1.5
699615,42443158.08,4167362,A,12,SS,0.5,1
699615,42446812.18,1094730,B,12,ART,0,1.5
699615,42450466.29,6487293,F,12,PE,1,1.5
699615,42454120.39,7022735,B,12,PE,0,1
261378,42457774.5,7814439,F,12,SCI,0.5,1.5
261378,42461428.6,5378653,A,12,SS,0.5,0.5
261378,42465082.71,7217541,D,12,PE,1,1.5
261378,42468736.81,2827290,C,12,PE,0,1.5
261378,42472390.92,2813909,F,12,ART,0,1.5
464057,42476045.02,2838912,B,9,ART,1.5,1.5
464057,42479699.13,5208494,D,9,OTHER,1,1
464057,42483353.23,2921390,D,9,MTH,0.5,0.5
464057,42487007.34,9707384,C,9,SCI,0,1.5
464057,42490661.44,6016565,F,9,ELA,0.5,0.5
464057,42494315.54,8889333,F,9,OTHER,1.5,1.5
464057,42497969.65,1839685,D,9,SCI,0,1
231643,42501623.75,4389699,D,10,OTHER,0,0.5
231643,42505277.86,6423940,D,10,SCI,0,0.5
231643,42508931.96,6467722,B,10,MTH,0.5,1.5
231643,42512586.07,4895949,C,10,SS,0,0.5
231643,42516240.17,9355618,A,10,SS,0,0.5
231643,42519894.28,4210574,B,10,ART,1,1
632411,42523548.38,2570381,C,11,OTHER,0,1
632411,42527202.49,2080027,D,11,ELA,0.5,1.5
632411,42530856.59,8879669,A,11,MTH,0.5,1.5
632411,42534510.7,9157262,D,11,SS,0.5,1.5
632411,42538164.8,5269060,B,11,MTH,1,1.5
741011,42541818.91,1627443,A,12,SS,1,1
741011,42545473.01,4896675,F,12,PE,0.5,0.5
741011,42549127.12,2056568,B,12,MTH,1,1
741011,42552781.22,3982651,C,12,MTH,0.5,0.5
741011,42556435.33,2888135,C,12,OTHER,0.5,0.5
741011,42560089.43,4037814,C,12,OTHER,1,1
242187,42563743.53,2086011,F,10,PE,0.5,0.5
242187,42567397.64,7351451,C,10,ELA,1,1
242187,42571051.74,1054630,F,10,OTHER,0,0.5
242187,42574705.85,5177050,F,10,OTHER,0,1.5
242187,42578359.95,7237652,D,10,SCI,0,1
242187,42582014.06,1373355,D,10,MTH,0,0.5
242187,42585668.16,9911985,D,10,SCI,0.5,0.5
843107,42589322.27,5719317,A,12,OTHER,0.5,1.5
843107,42592976.37,2934902,B,12,SCI,1,1
843107,42596630.48,7836535,F,12,SCI,0.5,1
843107,42600284.58,2848947,C,12,OTHER,0.5,1.5
843107,42603938.69,6430724,A,12,ART,1.5,1.5
843107,42607592.79,8490073,B,12,OTHER,0.5,1.5
843107,42611246.9,9646366,D,12,OTHER,0,0.5
843107,42614901,7911470,D,12,ART,0,0.5
837156,42618555.11,5115736,A,10,SCI,1,1
837156,42622209.21,8631999,D,10,ART,1,1.5
837156,42625863.32,7788933,D,10,ELA,0,0.5
837156,42629517.42,6647198,B,10,ELA,0.5,0.5
837156,42633171.52,7508127,B,10,ART,1,1.5
837156,42636825.63,7752720,A,10,ELA,0.5,1.5
837156,42640479.73,8643769,A,10,MTH,1,1
265820,42644133.84,4231247,C,10,ART,0.5,1.5
265820,42647787.94,4814734,C,10,MTH,0,1
265820,42651442.05,3001428,A,10,ART,0.5,0.5
265820,42655096.15,8319384,D,10,OTHER,0.5,0.5
265820,42658750.26,3626350,A,10,MTH,0,0.5
265820,42662404.36,6771445,B,10,MTH,0.5,1.5
265820,42666058.47,2539552,F,10,PE,0.5,0.5
265820,42669712.57,6689245,A,10,MTH,0.5,1.5
215308,42673366.68,6933128,F,11,ART,0.5,1
215308,42677020.78,7423708,F,11,MTH,0,1.5
215308,42680674.89,7661194,B,11,PE,0.5,0.5
215308,42684328.99,7827921,C,11,ART,0.5,0.5
510625,42687983.1,1107070,B,9,ELA,0,1.5
510625,42691637.2,8367260,C,9,ART,0.5,1.5
510625,42695291.31,9012471,A,9,ELA,0,0.5
510625,42698945.41,8087375,A,9,PE,0.5,1
510625,42702599.51,2108917,B,9,PE,1,1
510625,42706253.62,9869782,C,9,ART,0,0.5
510625,42709907.72,7472840,F,9,PE,0.5,0.5
510625,42713561.83,3442741,A,9,ELA,0.5,1.5
980959,42717215.93,6480859,C,11,ART,1.5,1.5
980959,42720870.04,9936534,F,11,OTHER,1,1
980959,42724524.14,8998672,F,11,SCI,0,1.5
980959,42728178.25,6828539,B,11,SS,0,1
980959,42731832.35,2544003,D,11,PE,1,1
676351,42735486.46,7652172,C,12,ELA,0,0.5
676351,42739140.56,8575310,A,12,OTHER,0,0.5
676351,42742794.67,8600427,C,12,OTHER,0,0.5
676351,42746448.77,1951686,A,12,MTH,0,1.5
676351,42750102.88,7648299,D,12,SS,0.5,1.5
676351,42753756.98,7166710,F,12,ART,0.5,1
185189,42757411.09,7202575,A,10,OTHER,1,1.5
185189,42761065.19,8444990,C,10,ELA,0,0.5
185189,42764719.3,1859562,A,10,SCI,1,1.5
185189,42768373.4,3420648,A,10,MTH,0,0.5
185189,42772027.5,6390561,D,10,MTH,0,1
185189,42775681.61,8032889,F,10,ART,0.5,0.5
842614,42779335.71,5334742,C,12,ELA,0,1
842614,42782989.82,1516171,D,12,MTH,1,1.5
842614,42786643.92,1396780,A,12,SS,0.5,0.5
842614,42790298.03,4089827,F,12,OTHER,0,1.5
842614,42793952.13,7184372,C,12,ART,0,0.5
842614,42797606.24,2874854,B,12,MTH,0.5,0.5
689671,42801260.34,2617944,B,9,SS,0,0.5
689671,42804914.45,6809117,B,9,ART,0.5,1
689671,42808568.55,9194018,F,9,ELA,1.5,1.5
689671,42812222.66,8558672,A,9,SS,0,1
689671,42815876.76,8947773,F,9,MTH,0.5,1
689671,42819530.87,5102856,F,9,SCI,0,0.5
689671,42823184.97,9740314,B,9,OTHER,0.5,1.5
689671,42826839.08,5878223,F,9,OTHER,1,1
997418,42830493.18,3776441,C,9,SCI,0.5,0.5
997418,42834147.28,9627558,B,9,PE,0,1.5
997418,42837801.39,1368076,C,9,MTH,0.5,0.5
997418,42841455.49,6620720,A,9,ART,1.5,1.5
997418,42845109.6,2885587,A,9,OTHER,0,1.5
997418,42848763.7,6756187,A,9,MTH,0.5,1.5
997418,42852417.81,9818280,F,9,SCI,1.5,1.5
627690,42856071.91,9616812,C,10,PE,0,1.5
627690,42859726.02,5052782,D,10,PE,0.5,0.5
627690,42863380.12,8068493,A,10,ART,0,0.5
627690,42867034.23,3657092,A,10,ART,0.5,0.5
627690,42870688.33,6167924,B,10,SS,0,1.5
960437,42874342.44,1384057,F,12,SCI,1,1
960437,42877996.54,7324596,B,12,MTH,0.5,1
960437,42881650.65,9192818,A,12,SS,0.5,0.5
960437,42885304.75,2523263,D,12,ELA,0.5,1
960437,42888958.86,7805029,D,12,PE,1,1
960437,42892612.96,5034549,D,12,ART,1,1
496696,42896267.07,3010549,D,10,OTHER,0.5,1.5
496696,42899921.17,5311532,A,10,OTHER,0.5,0.5
496696,42903575.27,1680246,B,10,ART,1,1
496696,42907229.38,4890013,B,10,SCI,0.5,0.5
496696,42910883.48,4121105,F,10,OTHER,1,1.5
496696,42914537.59,5491840,B,10,ART,1.5,1.5
236901,42918191.69,2117014,C,10,MTH,0.5,0.5
236901,42921845.8,7504137,D,10,MTH,1,1
236901,42925499.9,9756421,B,10,SS,0.5,1
236901,42929154.01,7685768,C,10,ELA,0.5,1
236901,42932808.11,6082087,D,10,SS,0.5,0.5
417391,42936462.22,8383814,B,11,SCI,0.5,1.5
417391,42940116.32,7414148,A,11,SCI,0,1.5
417391,42943770.43,9479211,A,11,OTHER,1,1
417391,42947424.53,7242688,D,11,ART,1.5,1.5
377332,42951078.64,9609414,F,10,PE,0,1.5
377332,42954732.74,9200262,B,10,ART,0.5,1.5
377332,42958386.85,1983636,C,10,OTHER,0,1.5
377332,42962040.95,2390769,D,10,SCI,0,1
377332,42965695.06,1232062,D,10,PE,0.5,1.5
519593,42969349.16,6711520,B,11,MTH,0.5,0.5
519593,42973003.26,2838471,F,11,SS,0,0.5
519593,42976657.37,8012570,F,11,ART,1,1.5
519593,42980311.47,9947988,D,11,OTHER,1,1.5
519593,42983965.58,8459391,A,11,OTHER,0,1
180694,42987619.68,5464228,C,10,PE,0,1.5
180694,42991273.79,2825974,D,10,SS,0,0.5
180694,42994927.89,2017445,D,10,SS,1,1
180694,42998582,5587452,F,10,MTH,1,1.5
180694,43002236.1,4142997,A,10,SCI,1.5,1.5
180694,43005890.21,3993153,F,10,ART,0,1.5
180694,43009544.31,8620500,F,10,SS,0.5,1.5
839073,43013198.42,8713165,A,9,SCI,0,1.5
839073,43016852.52,9821148,F,9,ELA,0,1.5
839073,43020506.63,7927838,C,9,PE,1.5,1.5
839073,43024160.73,4671475,B,9,OTHER,0.5,1
839073,43027814.84,1915320,C,9,ELA,0.5,1
364528,43031468.94,9166068,D,12,OTHER,1,1.5
364528,43035123.05,7744657,C,12,PE,0,1.5
364528,43038777.15,2356142,C,12,ELA,0.5,0.5
364528,43042431.25,7521276,D,12,OTHER,1,1.5
364528,43046085.36,5039109,C,12,OTHER,1.5,1.5
364528,43049739.46,4561876,D,12,PE,1,1
364528,43053393.57,3362641,F,12,OTHER,0.5,1
364528,43057047.67,1816836,B,12,SS,0.5,0.5
529825,43060701.78,9780645,C,11,MTH,0,1
529825,43064355.88,6552409,C,11,PE,0.5,0.5
529825,43068009.99,5628060,F,11,SS,1,1.5
529825,43071664.09,6600427,C,11,OTHER,0,0.5
529825,43075318.2,4746444,A,11,PE,0,0.5
529825,43078972.3,8778590,D,11,ART,0,1.5
529825,43082626.41,1677125,A,11,ART,0.5,0.5
529825,43086280.51,4603645,F,11,SCI,1,1
170353,43089934.62,6209629,D,9,PE,0,0.5
170353,43093588.72,8761170,A,9,SS,0,1
170353,43097242.83,7837999,C,9,MTH,0.5,0.5
170353,43100896.93,8476135,F,9,MTH,1,1
186923,43104551.03,2829558,D,10,SCI,0.5,0.5
186923,43108205.14,3462811,C,10,ELA,1,1
186923,43111859.24,2673737,C,10,ART,0,1.5
186923,43115513.35,4364949,A,10,SS,0.5,0.5
512433,43119167.45,6192496,C,10,ELA,0,1
512433,43122821.56,6784180,B,10,OTHER,0.5,0.5
512433,43126475.66,9681032,F,10,ART,1,1.5
512433,43130129.77,3524019,F,10,SCI,0,0.5
867975,43133783.87,4585762,D,12,PE,0.5,0.5
867975,43137437.98,1745931,F,12,ELA,0,0.5
867975,43141092.08,7559271,D,12,PE,0,1
867975,43144746.19,5203796,A,12,SCI,0.5,0.5
867975,43148400.29,1517941,F,12,ELA,0,1
867975,43152054.4,7899658,B,12,SS,0.5,1.5
624125,43155708.5,6915909,A,9,OTHER,0,1.5
624125,43159362.61,2651141,B,9,MTH,0,1.5
624125,43163016.71,4440782,B,9,SS,0,0.5
624125,43166670.82,4601629,A,9,SCI,0,0.5
574194,43170324.92,2027210,C,12,SS,1,1.5
574194,43173979.02,8459967,F,12,OTHER,0,0.5
574194,43177633.13,6450679,A,12,SCI,1.5,1.5
574194,43181287.23,1668299,D,12,ELA,1,1.5
574194,43184941.34,1341882,D,12,OTHER,0.5,1.5
574194,43188595.44,5719382,B,12,ELA,0,1.5
276250,43192249.55,2735103,B,11,SCI,0,0.5
276250,43195903.65,9757092,A,11,PE,0.5,1.5
276250,43199557.76,5440120,D,11,OTHER,0,1.5
276250,43203211.86,4191002,B,11,SS,1,1
383873,43206865.97,8413966,A,9,SCI,0.5,1
383873,43210520.07,1832063,C,9,MTH,1.5,1.5
383873,43214174.18,6812995,F,9,ART,1.5,1.5
383873,43217828.28,8826648,B,9,ELA,1.5,1.5
325509,43221482.39,8638853,A,10,OTHER,0.5,1.5
325509,43225136.49,9579939,D,10,OTHER,0.5,0.5
325509,43228790.6,7165452,C,10,PE,0.5,0.5
325509,43232444.7,3863774,D,10,ART,1,1.5
931207,43236098.81,2694238,A,9,PE,0.5,1
931207,43239752.91,6397742,C,9,PE,1,1.5
931207,43243407.01,2452378,C,9,ART,0.5,0.5
931207,43247061.12,5933221,D,9,PE,0,0.5
931207,43250715.22,9469003,F,9,OTHER,0,0.5
931207,43254369.33,9848101,F,9,ELA,0.5,0.5
664551,43258023.43,9358800,C,10,MTH,1.5,1.5
664551,43261677.54,6155255,F,10,MTH,1.5,1.5
664551,43265331.64,6667452,A,10,ELA,0.5,0.5
664551,43268985.75,6915493,D,10,MTH,0,1.5
791653,43272639.85,1967146,B,11,SS,0.5,1.5
791653,43276293.96,4632583,A,11,PE,0.5,1.5
791653,43279948.06,8868762,D,11,SCI,1,1
791653,43283602.17,1709829,C,11,PE,0,1.5
791653,43287256.27,1797651,B,11,ART,1.5,1.5
791653,43290910.38,8368197,A,11,SS,0.5,0.5
170194,43294564.48,6606390,D,12,PE,1.5,1.5
170194,43298218.59,6602763,D,12,SCI,1.5,1.5
170194,43301872.69,6435737,C,12,ELA,0.5,1
170194,43305526.8,7662501,A,12,ART,0,0.5
526636,43309180.9,9399527,B,11,ART,0,0.5
526636,43312835,2431389,F,11,ART,0,1
526636,43316489.11,9927710,C,11,PE,1,1.5
526636,43320143.21,7223102,D,11,ART,0.5,1
526636,43323797.32,5609348,F,11,MTH,0.5,1.5
526636,43327451.42,8527349,C,11,ART,1.5,1.5
526636,43331105.53,5340673,C,11,ELA,0,0.5
526636,43334759.63,6214672,C,11,SCI,0.5,1
664017,43338413.74,3938901,D,12,ART,1.5,1.5
664017,43342067.84,1727874,C,12,SS,0.5,0.5
664017,43345721.95,6944153,B,12,OTHER,0.5,1.5
664017,43349376.05,6757221,B,12,PE,0,1
664017,43353030.16,1647874,B,12,OTHER,1.5,1.5
831675,43356684.26,5250338,D,9,SS,0.5,1
831675,43360338.37,4615439,F,9,MTH,0,1.5
831675,43363992.47,5022602,B,9,SS,0.5,0.5
831675,43367646.58,8562106,C,9,SCI,0.5,0.5
814964,43371300.68,4891968,D,12,SS,0,0.5
814964,43374954.79,4411338,D,12,ART,0.5,1.5
814964,43378608.89,4405943,A,12,OTHER,0.5,0.5
814964,43382262.99,3121636,C,12,OTHER,0,1
192837,43385917.1,5600130,F,12,PE,0,0.5
192837,43389571.2,6483723,B,12,OTHER,1,1
192837,43393225.31,3676794,F,12,ELA,0.5,1
192837,43396879.41,3224459,F,12,OTHER,0,0.5
192837,43400533.52,7474968,C,12,SS,1,1
192837,43404187.62,9081117,F,12,OTHER,0,1.5
777127,43407841.73,8523230,A,9,SS,0.5,1.5
777127,43411495.83,7665702,C,9,SCI,0.5,0.5
777127,43415149.94,7432649,A,9,SS,0.5,0.5
777127,43418804.04,7016540,C,9,MTH,0,0.5
174903,43422458.15,9208800,A,9,ELA,1,1.5
174903,43426112.25,4016594,C,9,MTH,0,0.5
174903,43429766.36,7119779,C,9,ART,1,1
174903,43433420.46,4717298,C,9,SCI,0,0.5
174903,43437074.57,2101872,D,9,ART,0,1.5
174903,43440728.67,3240145,A,9,ELA,0,0.5
174903,43444382.77,9143003,B,9,ELA,0,1
695351,43448036.88,5437272,B,10,ELA,0.5,1
695351,43451690.98,4610907,A,10,OTHER,0,1
695351,43455345.09,2985368,B,10,ART,1,1
695351,43458999.19,1172694,C,10,SS,0.5,0.5
695351,43462653.3,9488192,A,10,MTH,0,0.5
695351,43466307.4,4345208,F,10,ELA,0.5,1
695351,43469961.51,6179795,D,10,SS,1,1.5
655098,43473615.61,6093547,F,12,ART,0,1
655098,43477269.72,5218390,B,12,PE,0.5,0.5
655098,43480923.82,2244537,B,12,OTHER,1,1.5
655098,43484577.93,3961647,D,12,ELA,0,0.5
655098,43488232.03,9824795,C,12,ART,1,1
655098,43491886.14,6901882,F,12,ART,0,0.5
655098,43495540.24,2881465,D,12,SS,1,1
655098,43499194.35,7766569,F,12,SS,0,1
300133,43502848.45,5016065,D,10,ELA,0,1
300133,43506502.56,7254295,B,10,PE,0.5,0.5
300133,43510156.66,4271347,F,10,SCI,0,1.5
300133,43513810.76,6343397,B,10,MTH,1.5,1.5
300133,43517464.87,8770999,C,10,ELA,1,1
300133,43521118.97,2321828,A,10,OTHER,0,1
398900,43524773.08,8705822,D,12,MTH,0.5,0.5
398900,43528427.18,6308546,B,12,SS,0,1
398900,43532081.29,1939319,A,12,SCI,0.5,0.5
398900,43535735.39,9921272,B,12,SS,0,1
398900,43539389.5,3437541,C,12,OTHER,0,1
398900,43543043.6,2087706,C,12,MTH,0,0.5
398900,43546697.71,5097828,D,12,ART,1,1
594209,43550351.81,3625554,B,11,ELA,0.5,0.5
594209,43554005.92,3460913,B,11,OTHER,1.5,1.5
594209,43557660.02,5213896,B,11,SS,1,1.5
594209,43561314.13,8556173,A,11,OTHER,0,1
594209,43564968.23,3129786,B,11,OTHER,0.5,0.5
594209,43568622.34,5020925,C,11,SS,0.5,1
594209,43572276.44,7435511,A,11,PE,0.5,1
267820,43575930.55,5818619,B,10,ART,0,1.5
267820,43579584.65,1160834,C,10,OTHER,0,0.5
267820,43583238.75,3199886,D,10,ELA,1.5,1.5
267820,43586892.86,9849473,C,10,SS,0,0.5
267820,43590546.96,3292256,A,10,MTH,0.5,1.5
812427,43594201.07,2932107,D,12,OTHER,1,1
812427,43597855.17,9781416,A,12,SS,1.5,1.5
812427,43601509.28,2858602,A,12,MTH,1,1.5
812427,43605163.38,6412380,A,12,SS,0.5,1.5
812427,43608817.49,8061843,B,12,MTH,0.5,1
812427,43612471.59,2734224,B,12,OTHER,0,1
812427,43616125.7,7614772,B,12,ELA,0,1.5
812427,43619779.8,7651494,A,12,SCI,0.5,1.5
332301,43623433.91,6120293,F,10,OTHER,0,0.5
332301,43627088.01,4949280,C,10,PE,0,1
332301,43630742.12,7723621,A,10,MTH,0.5,0.5
332301,43634396.22,7084331,C,10,OTHER,0,0.5
332301,43638050.33,7546893,C,10,SS,0,0.5
332301,43641704.43,9298689,C,10,SCI,1.5,1.5
332301,43645358.54,9211499,F,10,MTH,1,1
332301,43649012.64,6333761,A,10,MTH,0.5,1
388817,43652666.74,9255075,D,9,ELA,0,1.5
388817,43656320.85,4816336,C,9,SCI,1,1.5
388817,43659974.95,4569940,F,9,MTH,0,1
388817,43663629.06,3255650,C,9,OTHER,0,1
637336,43667283.16,3090667,F,12,SS,0.5,0.5
637336,43670937.27,8947252,B,12,ART,0,1.5
637336,43674591.37,7615325,F,12,PE,1,1.5
637336,43678245.48,4789804,B,12,MTH,0.5,0.5
637336,43681899.58,7665402,A,12,MTH,0.5,0.5
637336,43685553.69,5413924,F,12,SCI,0,0.5
637336,43689207.79,8814408,D,12,ART,0,1
637336,43692861.9,6855813,B,12,ART,0.5,1
821066,43696516,5685654,F,12,OTHER,1.5,1.5
821066,43700170.11,8739597,F,12,MTH,0,1
821066,43703824.21,8027730,B,12,PE,0,0.5
821066,43707478.32,5807271,A,12,SS,0,0.5
821066,43711132.42,1767080,B,12,PE,0.5,0.5
821066,43714786.52,6771698,F,12,ART,1.5,1.5
821066,43718440.63,7091301,F,12,SCI,0,1
821066,43722094.73,5174256,D,12,PE,1.5,1.5
135385,43725748.84,9934202,B,9,OTHER,1,1
135385,43729402.94,6393082,B,9,ART,0,0.5
135385,43733057.05,2253972,C,9,ELA,0.5,1
135385,43736711.15,6998000,D,9,ELA,0,1
528255,43740365.26,7041108,F,12,SS,0,0.5
528255,43744019.36,2986496,A,12,MTH,0,0.5
528255,43747673.47,8771390,F,12,SS,0,0.5
528255,43751327.57,5574386,F,12,MTH,0,0.5
151664,43754981.68,6009323,D,12,MTH,1,1
151664,43758635.78,2534820,D,12,ELA,1,1.5
151664,43762289.89,6387085,C,12,PE,0.5,0.5
151664,43765943.99,3796198,A,12,ELA,0.5,1.5
151664,43769598.1,2296880,B,12,MTH,0.5,1
623811,43773252.2,6910732,A,9,OTHER,0,1
623811,43776906.31,3082667,C,9,ELA,0,0.5
623811,43780560.41,4105065,D,9,ELA,1,1
623811,43784214.51,9232551,C,9,OTHER,0.5,1
623811,43787868.62,9696551,A,9,PE,0.5,0.5
851140,43791522.72,1446130,B,10,ELA,0,1.5
851140,43795176.83,8424757,C,10,PE,1,1
851140,43798830.93,2411709,C,10,ART,1.5,1.5
851140,43802485.04,1984193,D,10,OTHER,0.5,1
851140,43806139.14,8731706,B,10,ELA,1,1
851140,43809793.25,1884137,C,10,MTH,0.5,0.5
851140,43813447.35,6845038,F,10,PE,0,0.5
851140,43817101.46,3906984,A,10,SS,0,0.5
461507,43820755.56,4303088,A,9,PE,1,1
461507,43824409.67,7970052,B,9,SCI,0,1
461507,43828063.77,4257109,F,9,ART,0,1
461507,43831717.88,1937780,B,9,MTH,0.5,0.5
461507,43835371.98,4803386,A,9,PE,0.5,0.5
461507,43839026.09,8471505,D,9,OTHER,0,1
461507,43842680.19,8146611,D,9,ELA,0.5,1
589170,43846334.3,3611020,B,9,SS,0.5,0.5
589170,43849988.4,5472446,D,9,SCI,1.5,1.5
589170,43853642.5,3439884,D,9,ELA,0,0.5
589170,43857296.61,3822897,D,9,PE,0,1.5
723510,43860950.71,6825932,C,11,SCI,0.5,0.5
723510,43864604.82,7588904,D,11,PE,1,1
723510,43868258.92,1979070,C,11,OTHER,0,0.5
723510,43871913.03,5006219,F,11,SS,1.5,1.5
936401,43875567.13,6814568,D,9,ART,0.5,1
936401,43879221.24,8727958,C,9,MTH,0,1
936401,43882875.34,2306363,B,9,ELA,0,0.5
936401,43886529.45,3689382,F,9,ELA,0,1
161383,43890183.55,2618781,B,11,ART,1.5,1.5
161383,43893837.66,5202746,F,11,MTH,0,0.5
161383,43897491.76,8551549,D,11,ART,0,1
161383,43901145.87,3269486,F,11,ART,1,1.5
161383,43904799.97,7053967,A,11,OTHER,0.5,0.5
161383,43908454.08,6611018,D,11,SS,0,1
135272,43912108.18,4008890,B,12,SCI,0.5,1.5
135272,43915762.29,5420299,F,12,ART,0.5,1
135272,43919416.39,2081386,B,12,MTH,0.5,1.5
135272,43923070.49,5157397,D,12,MTH,0,0.5
121819,43926724.6,2697670,F,10,ELA,1,1
121819,43930378.7,4943225,A,10,ELA,0,0.5
121819,43934032.81,9422349,D,10,ELA,0.5,0.5
121819,43937686.91,3189807,F,10,OTHER,1.5,1.5
121819,43941341.02,8201868,D,10,PE,0,1
121819,43944995.12,2366746,D,10,MTH,0,1
121819,43948649.23,9962014,A,10,PE,0.5,0.5
585830,43952303.33,2060143,B,10,OTHER,1.5,1.5
585830,43955957.44,6140710,B,10,ELA,0.5,0.5
585830,43959611.54,6316188,F,10,ART,0.5,1.5
585830,43963265.65,8791438,C,10,ART,1,1.5
585830,43966919.75,8011418,B,10,PE,0.5,0.5
728247,43970573.86,6047325,D,12,PE,1,1
728247,43974227.96,9815894,C,12,ART,0.5,1.5
728247,43977882.07,2575597,F,12,SS,1,1.5
728247,43981536.17,7605787,B,12,OTHER,1,1.5
728247,43985190.27,8958891,D,12,PE,0.5,1
611631,43988844.38,5651663,C,12,SS,0.5,1
611631,43992498.48,9557817,F,12,MTH,0.5,0.5
611631,43996152.59,3949744,F,12,MTH,0,0.5
611631,43999806.69,3225548,A,12,PE,0,1
611631,44003460.8,1489814,B,12,MTH,0.5,0.5
611631,44007114.9,5335545,B,12,PE,0.5,1.5
611631,44010769.01,3389821,D,12,OTHER,0.5,1
549260,44014423.11,4231210,D,10,MTH,0.5,1
549260,44018077.22,8232429,D,10,ART,0,0.5
549260,44021731.32,9072568,F,10,OTHER,0,1
549260,44025385.43,1612736,A,10,SCI,1,1
549260,44029039.53,9146013,F,10,ART,0.5,1.5
549260,44032693.64,6197838,A,10,PE,0.5,0.5
549260,44036347.74,5269768,C,10,SS,0,0.5
549260,44040001.85,8589037,D,10,PE,0.5,0.5
463450,44043655.95,2060072,B,11,PE,1.5,1.5
463450,44047310.06,3602398,B,11,OTHER,0.5,1.5
463450,44050964.16,9125981,F,11,ART,0,1
463450,44054618.26,3106502,F,11,ART,1,1
463450,44058272.37,7553836,C,11,ART,0.5,0.5
689412,44061926.47,6376557,F,11,ART,0,0.5
689412,44065580.58,7842228,B,11,MTH,1,1.5
689412,44069234.68,7639028,B,11,ELA,0.5,0.5
689412,44072888.79,4011653,A,11,OTHER,1,1.5
689412,44076542.89,7100729,C,11,ART,0.5,0.5
689412,44080197,3022806,B,11,SCI,0,0.5
689412,44083851.1,6925095,C,11,ART,0,0.5
689412,44087505.21,7371255,F,11,ART,0,1.5
850505,44091159.31,7451656,B,11,MTH,0,0.5
850505,44094813.42,5187796,C,11,ELA,0,0.5
850505,44098467.52,6359683,B,11,OTHER,0.5,0.5
850505,44102121.63,5299807,A,11,MTH,0,0.5
850505,44105775.73,4713044,F,11,MTH,0,1
850505,44109429.84,8597221,C,11,MTH,0,0.5
850505,44113083.94,1131950,C,11,PE,1,1
309643,44116738.05,8266639,B,12,SS,0.5,0.5
309643,44120392.15,2038243,A,12,ART,0,0.5
309643,44124046.25,8816170,B,12,SCI,0.5,0.5
309643,44127700.36,1663038,C,12,PE,1.5,1.5
309643,44131354.46,6031265,A,12,SCI,0,1.5
309643,44135008.57,9120684,D,12,PE,0.5,0.5
596115,44138662.67,1590521,F,9,SCI,0.5,1
596115,44142316.78,2096115,B,9,ART,0,0.5
596115,44145970.88,7607200,F,9,SCI,1,1.5
596115,44149624.99,2507428,A,9,ELA,0,1.5
617047,44153279.09,2247646,B,10,MTH,0,1.5
617047,44156933.2,6293229,A,10,OTHER,0,0.5
617047,44160587.3,1420938,D,10,ART,0.5,1
617047,44164241.41,8813608,A,10,ART,0,1
617047,44167895.51,6586580,B,10,SS,1,1
617047,44171549.62,8673318,C,10,SCI,1,1.5
617047,44175203.72,7016569,C,10,SS,0,1
181172,44178857.83,1710314,D,10,ELA,1,1
181172,44182511.93,6615710,C,10,SS,0.5,0.5
181172,44186166.04,3634158,C,10,MTH,1,1.5
181172,44189820.14,6191028,B,10,ELA,0,1
181172,44193474.24,8540687,A,10,OTHER,1,1
181172,44197128.35,7794286,D,10,MTH,0.5,1
181172,44200782.45,4672669,F,10,MTH,0.5,0.5
181172,44204436.56,5871984,C,10,ELA,0,1
198711,44208090.66,9515635,C,12,ART,1,1.5
198711,44211744.77,6289687,F,12,MTH,0.5,1
198711,44215398.87,8435345,A,12,ELA,1.5,1.5
198711,44219052.98,7897999,F,12,MTH,0,1
198711,44222707.08,2074271,F,12,PE,0.5,0.5
198711,44226361.19,5811812,B,12,ART,1,1.5
558145,44230015.29,6185771,D,10,ART,1,1
558145,44233669.4,5095816,B,10,PE,0,1
558145,44237323.5,7419225,D,10,MTH,0.5,1
558145,44240977.61,4575400,A,10,PE,0,0.5
558145,44244631.71,6171562,A,10,OTHER,0.5,0.5
558145,44248285.82,4184397,D,10,SCI,1,1.5
558145,44251939.92,1612258,F,10,ART,1,1
558145,44255594.03,9587585,F,10,SS,0,1
373000,44259248.13,8225048,C,11,ART,0,1
373000,44262902.23,6533196,A,11,OTHER,0,1
373000,44266556.34,8555317,F,11,ELA,0.5,0.5
373000,44270210.44,1378080,B,11,SS,0.5,0.5
373000,44273864.55,3597614,C,11,PE,0,1.5
